"Nompro","Fechfa","Cantid","Pcosto"
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,150.0,1.19
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,100.0,0.3
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,80.0,0.55
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,100.0,0.54
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,82.0,0.57
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,40.0,9.15
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,40.0,9.15
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,40.0,2.62
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,100.0,7.29
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,200.0,9.82
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,30.0,2.5
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,100.0,1.96
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,150.0,1.4
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,30.0,8.41
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,20.0,6.37
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,152.0,10.04
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,150.0,1.95
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,150.0,1.95
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,100.0,0.32
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,40.0,1.19
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,20.0,7.29
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,306.0,0.68
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,30.0,16.18
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,150.0,2.04
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,200.0,1.68
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,150.0,6.32
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,150.0,8.92
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,30.0,38.99
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,120.0,11.37
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,200.0,11.37
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,80.0,17.68
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,78.0,15.31
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,40.0,1.55
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,45.0,15.04
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,195.0,15.45
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,151.0,15.41
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,100.0,13.42
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,80.0,1.28
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,80.0,7.38
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,60.0,10.98
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,20.0,12.03
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,100.0,8.08
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,60.0,11.92
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,100.0,9.2
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,30.0,11.31
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,50.0,5.6
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,185.0,19.8
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,20.0,28.04
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,20.0,28.04
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,10.0,17.9
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,30.0,0.57
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,30.0,0.57
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,60.0,1.38
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,60.0,0.89
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,100.0,2.85
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,50.0,6.27
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,40.0,3.45
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,50.0,8.22
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,100.0,2.38
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,30.0,2.1
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,100.0,3.0
ZHEJIANG HENKO AUTO SPARE PARTS,2010-11-10 00:00:00.000,300.0,5.2
ZHEJIANG HENKO AUTO SPARE PARTS,2010-11-10 00:00:00.000,1000.0,6.33
ZHEJIANG HENKO AUTO SPARE PARTS,2010-11-10 00:00:00.000,400.0,6.34
ZHEJIANG HENKO AUTO SPARE PARTS,2010-11-10 00:00:00.000,100.0,5.74
ZHEJIANG HENKO AUTO SPARE PARTS,2010-11-10 00:00:00.000,100.0,5.2
ZHEJIANG HENKO AUTO SPARE PARTS,2010-11-10 00:00:00.000,50.0,9.93
ZHEJIANG HENKO AUTO SPARE PARTS,2010-11-10 00:00:00.000,100.0,6.73
ZHEJIANG HENKO AUTO SPARE PARTS,2010-11-10 00:00:00.000,50.0,6.73
ZHEJIANG HENKO AUTO SPARE PARTS,2010-11-10 00:00:00.000,200.0,6.73
ZHEJIANG HENKO AUTO SPARE PARTS,2010-11-10 00:00:00.000,100.0,7.08
ZHEJIANG HENKO AUTO SPARE PARTS,2010-11-10 00:00:00.000,200.0,5.74
ZHEJIANG HENKO AUTO SPARE PARTS,2010-11-10 00:00:00.000,100.0,9.31
ZHEJIANG HENKO AUTO SPARE PARTS,2010-11-10 00:00:00.000,400.0,9.31
ZHEJIANG HENKO AUTO SPARE PARTS,2010-11-10 00:00:00.000,200.0,6.73
ZHEJIANG HENKO AUTO SPARE PARTS,2010-11-10 00:00:00.000,50.0,5.97
ZHEJIANG HENKO AUTO SPARE PARTS,2010-11-10 00:00:00.000,20.0,6.79
ZHEJIANG HENKO AUTO SPARE PARTS,2010-11-10 00:00:00.000,30.0,9.9
ZHEJIANG HENKO AUTO SPARE PARTS,2010-11-10 00:00:00.000,20.0,12.55
ZHEJIANG HENKO AUTO SPARE PARTS,2010-11-10 00:00:00.000,20.0,14.83
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-23 00:00:00.000,100.0,0.13
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-23 00:00:00.000,100.0,0.13
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-23 00:00:00.000,60.0,2.59
TANTIVY AUTOMOTIVE CO. LTD.,2010-12-13 00:00:00.000,300.0,1.68
TANTIVY AUTOMOTIVE CO. LTD.,2010-12-13 00:00:00.000,100.0,3.14
TANTIVY AUTOMOTIVE CO. LTD.,2010-12-13 00:00:00.000,30.0,3.46
TANTIVY AUTOMOTIVE CO. LTD.,2010-12-13 00:00:00.000,150.0,16.14
TANTIVY AUTOMOTIVE CO. LTD.,2010-12-13 00:00:00.000,301.0,0.82
TANTIVY AUTOMOTIVE CO. LTD.,2010-12-13 00:00:00.000,20.0,37.93
TANTIVY AUTOMOTIVE CO. LTD.,2010-12-13 00:00:00.000,150.0,5.6
TANTIVY AUTOMOTIVE CO. LTD.,2010-12-13 00:00:00.000,80.0,1.02
TANTIVY AUTOMOTIVE CO. LTD.,2010-12-13 00:00:00.000,40.0,1.29
TANTIVY AUTOMOTIVE CO. LTD.,2010-12-13 00:00:00.000,49.0,15.27
TANTIVY AUTOMOTIVE CO. LTD.,2010-12-13 00:00:00.000,120.0,3.12
TANTIVY AUTOMOTIVE CO. LTD.,2010-12-13 00:00:00.000,120.0,5.72
TANTIVY AUTOMOTIVE CO. LTD.,2010-12-13 00:00:00.000,15.0,19.8
TANTIVY AUTOMOTIVE CO. LTD.,2010-12-13 00:00:00.000,100.0,8.54
TANTIVY AUTOMOTIVE CO. LTD.,2010-12-13 00:00:00.000,45.0,12.93
TANTIVY AUTOMOTIVE CO. LTD.,2010-12-13 00:00:00.000,55.0,11.63
TANTIVY AUTOMOTIVE CO. LTD.,2010-12-13 00:00:00.000,20.0,13.29
TANTIVY AUTOMOTIVE CO. LTD.,2010-12-13 00:00:00.000,100.0,22.33
TANTIVY AUTOMOTIVE CO. LTD.,2010-12-13 00:00:00.000,50.0,0.93
TANTIVY AUTOMOTIVE CO. LTD.,2010-12-13 00:00:00.000,200.0,12.48
TANTIVY AUTOMOTIVE CO. LTD.,2010-12-13 00:00:00.000,199.0,1.47
TANTIVY AUTOMOTIVE CO. LTD.,2010-12-13 00:00:00.000,50.0,2.2
TANTIVY AUTOMOTIVE CO. LTD.,2010-12-13 00:00:00.000,500.0,1.55
